review_id,review_date,product_id,rating,review_text,verified_purchase,helpful_votes,country
R02394,2025-11-26,P019,5,worth every dollar,True,0,Germany
R02395,2026-03-07,P004,5,still works perfectly after months,True,4,United States
R02396,2026-06-05,P004,5,simple controls and clear instructions,True,1,United States
R02397,2026-05-15,P011,1,broke much sooner than expected,True,5,United Kingdom
R02398,2025-11-05,P030,5,easy to set up and use,True,1,United Kingdom
R02399,2026-06-01,P028,3,average experience,True,2,Germany
R02400,2025-08-14,P029,4,has held up really well,False,2,United States
R02401,2025-10-08,P020,2,delivery took far too long,True,2,United States
R02402,2026-04-20,P012,5,better quality than expected,True,0,United States
R02403,2026-03-04,P008,4,size and fit are exactly right,True,2,Australia
R02404,2026-04-02,P017,1,instructions are unclear,True,1,United Kingdom
R02405,2025-11-19,P015,3,works as expected,True,3,United Kingdom
R02406,2025-11-07,P022,5,arrived early and well packaged,True,4,United Kingdom
R02407,2026-05-10,P024,4,better quality than expected,True,0,United States
R02408,2025-10-05,P026,3,does what the listing says,True,3,Canada
R02409,2026-04-25,P001,4,better quality than expected,True,0,United States
R02410,2026-02-09,P010,5,very durable in daily use,True,0,United Kingdom
R02411,2026-06-07,P015,2,works as expected,True,1,Canada
R02412,2025-12-24,P007,4,size and fit are exactly right,True,3,United States
R02413,2026-03-02,P022,2,delivery took far too long,True,0,United Kingdom
R02414,2026-06-27,P027,3,does what the listing says,True,2,United Kingdom
R02415,2026-07-22,P003,1,not worth the price,True,1,United States
R02416,2026-04-13,P015,5,arrived early and well packaged,True,1,Canada
R02417,2025-11-28,P021,5,fits perfectly and feels comfortable,True,2,United States
R02418,2026-06-23,P030,5,great value for the price,True,2,United States
R02419,2026-06-25,P029,5,better quality than expected,True,7,United States
R02420,2026-03-02,P007,4,feels premium and reliable,True,0,United Kingdom
R02421,2026-05-26,P016,3,ok,True,0,United States
R02422,2025-09-02,P026,5,fits perfectly and feels comfortable,True,1,United States
R02423,2025-12-01,P012,5,simple controls and clear instructions,True,1,United States
R02424,2026-04-01,P017,3,works as expected,True,1,United States
R02425,2025-12-24,P025,1,uncomfortable and badly sized,True,2,United States
R02426,2026-04-07,P015,5,easy to set up and use,True,0,Australia
R02427,2026-01-20,P028,5,great value for the price,True,1,Germany
R02428,2026-06-19,P012,5,size and fit are exactly right,True,1,United States
R02429,2026-01-31,P030,4,very durable in daily use,True,2,Australia
R02430,2026-02-24,P004,4,shipping was smooth,True,17,United Kingdom
R02431,2026-01-31,P008,4,fine,True,0,United States
R02432,2026-01-31,P021,5,better quality than expected,False,15,United States
R02433,2026-01-29,P026,4,better quality than expected,True,1,United States
R02434,2026-03-12,P027,5,works intuitively,True,0,United States
R02435,2025-11-01,P012,5,arrived early and well packaged,True,2,United Kingdom
R02436,2025-11-10,P010,5,arrived early and well packaged,True,0,Germany
R02437,2025-09-20,P016,3,acceptable overall with room to improve,True,2,United States
R02438,2026-01-04,P005,5,fast delivery with no damage,True,0,Australia
R02439,2026-07-23,P007,5,worth every dollar,True,2,United States
R02440,2026-06-09,P026,3,,True,1,United Kingdom
R02441,2026-04-15,P002,4,has held up really well,True,2,United States
R02442,2025-10-23,P019,1,broke much sooner than expected,True,0,United States
R02443,2025-08-21,P026,1,arrived late with damaged packaging,True,0,Canada
R02444,2026-03-14,P028,4,great value for the price,True,3,United States
R02445,2026-05-21,P005,5,great value for the price,True,0,Australia
R02446,2026-01-01,P010,3,works as expected,True,8,United Kingdom
R02447,2025-11-13,P029,3,average experience,True,0,United States
R02448,2025-12-27,P011,4,excellent price to performance,True,4,Germany
R02449,2026-02-17,P016,5,has held up really well,True,3,Australia
R02450,2025-12-17,P018,3,works as expected,True,2,Canada
R02451,2026-02-22,P019,5,excellent build quality,True,0,Germany
R02452,2026-04-07,P001,5,arrived early and well packaged,True,7,United States
R02453,2026-07-13,P010,5,arrived early and well packaged,True,2,United States
R02454,2026-02-02,P008,5,fast delivery with no damage,True,4,United States
R02455,2025-12-11,P003,5,has held up really well,False,1,United Kingdom
R02456,2026-05-21,P012,5,arrived early and well packaged,True,2,United States
R02457,2025-11-28,P013,2,product received,True,1,United States
R02458,2026-07-03,P020,3,works as expected,True,1,United States
R02459,2025-09-28,P003,3,overpriced for what it offers,True,3,United States
R02460,2025-10-16,P001,3,stopped working after a few weeks,True,1,United States
R02461,2026-01-27,P022,4,arrived early and well packaged,True,0,Australia
R02462,2025-09-28,P026,5,arrived early and well packaged,True,6,United States
R02463,2025-09-02,P020,4,worth every dollar,True,4,United States
R02464,2025-09-16,P019,2,frustrating to use,True,0,United States
R02465,2026-06-14,P010,5,easy to set up and use,True,1,United Kingdom
R02466,2026-02-07,P020,2,quality is disappointing,True,0,United States
R02467,2026-04-28,P001,3,acceptable overall with room to improve,True,5,Germany
R02468,2025-11-28,P023,4,average experience,True,1,United States
R02469,2025-09-08,P026,3,acceptable overall with room to improve,True,1,Germany
R02470,2026-01-29,P024,4,fits perfectly and feels comfortable,True,3,Canada
R02471,2025-08-06,P001,2,delivery took far too long,True,6,Germany
R02472,2025-12-10,P014,5,worth every dollar,True,2,Canada
R02473,2026-01-02,P005,5,simple controls and clear instructions,True,1,United Kingdom
R02474,2025-11-23,P021,5,excellent build quality,True,2,Australia
R02475,2025-10-09,P029,3,does what the listing says,True,1,United States
R02476,2026-02-28,P001,3,ok,False,12,United States
R02477,2026-02-27,P029,5,simple controls and clear instructions,True,1,United States
R02478,2026-01-15,P015,1,arrived late with damaged packaging,True,1,United Kingdom
R02479,2026-04-23,P001,4,works intuitively,True,2,United States
R02480,2026-01-04,P024,5,arrived early and well packaged,True,0,Germany
R02481,2026-05-26,P029,5,very durable in daily use,True,3,United States
R02482,2026-06-08,P020,3,average experience,True,0,Germany
R02483,2026-02-18,P012,3,uncomfortable and badly sized,True,0,United States
R02484,2026-05-29,P011,5,simple controls and clear instructions,True,0,United States
R02485,2026-05-06,P027,2,instructions are unclear,True,2,United States
R02486,2025-10-17,P018,2,quality is disappointing,False,0,Canada
R02487,2026-03-16,P027,5,worth every dollar,True,3,United States
R02488,2026-04-20,P024,5,arrived early and well packaged,True,10,Australia
R02489,2025-12-22,P016,1,frustrating to use,True,0,United States
R02490,2026-02-27,P010,5,works intuitively,True,3,United States
R02491,2025-11-12,P027,5,shipping was smooth,False,2,United States
R02492,2025-12-17,P026,5,comfortable for long sessions,True,3,United States
R02493,2026-01-06,P003,5,worth every dollar,True,1,Germany
R02494,2025-10-14,P017,1,does not fit as described,True,1,United Kingdom
R02495,2025-08-23,P006,4,works intuitively,False,6,Germany
R02496,2025-10-01,P027,5,still works perfectly after months,True,3,Australia
R02497,2026-07-09,P026,3,poor build quality and cheap materials,True,1,United Kingdom
R02498,2026-07-14,P017,5,easy to set up and use,True,5,United States
R02499,2025-09-08,P010,2,instructions are unclear,True,2,Australia
R02500,2026-07-11,P021,3,durability is unacceptable,True,5,United States
R02501,2026-03-05,P017,2,instructions are unclear,True,6,United States
R02502,2026-03-16,P026,5,very durable in daily use,True,3,United Kingdom
R02503,2025-11-17,P012,5,fast delivery with no damage,False,0,United Kingdom
R02504,2025-08-23,P021,4,simple controls and clear instructions,True,1,United States
R02505,2025-10-13,P025,4,fast delivery with no damage,True,2,United States
R02506,2025-08-02,P011,5,very durable in daily use,True,7,United States
R02507,2025-12-18,P008,5,great value for the price,True,0,United States
R02508,2026-01-23,P005,4,excellent price to performance,True,3,Germany
R02509,2026-07-17,P009,2,defective finish out of the box,True,2,United States
R02510,2026-01-12,P029,3,acceptable overall with room to improve,True,3,United States
R02511,2025-12-16,P027,5,has held up really well,True,1,United Kingdom
R02512,2025-08-29,P005,5,excellent build quality,True,4,United States
R02513,2025-11-16,P001,4,shipping was smooth,True,1,United States
R02514,2026-03-03,P017,2,frustrating to use,True,2,Germany
R02515,2026-07-05,P003,5,works intuitively,True,6,United States
R02516,2026-02-16,P023,5,simple controls and clear instructions,True,4,United States
R02517,2025-12-23,P006,5,has held up really well,True,0,Australia
R02518,2026-05-12,P015,5,,True,0,Canada
R02519,2026-02-23,P028,3,average experience,True,4,United States
R02520,2026-05-11,P011,5,fits perfectly and feels comfortable,True,1,United States
R02521,2025-10-23,P022,3,works as expected,True,6,United States
R02522,2026-06-21,P008,3,does what the listing says,True,1,United Kingdom
R02523,2026-04-24,P019,4,excellent price to performance,True,0,Australia
R02524,2026-04-07,P022,2,does not fit as described,True,1,United States
R02525,2026-07-18,P011,5,excellent price to performance,True,2,United States
R02526,2025-08-14,P014,2,durability is unacceptable,True,6,Canada
R02527,2025-11-21,P022,2,arrived late with damaged packaging,True,3,United States
R02528,2025-10-30,P008,4,size and fit are exactly right,True,2,Germany
R02529,2025-10-24,P015,5,comfortable for long sessions,True,5,United States
R02530,2025-08-11,P005,4,excellent build quality,True,3,United States
R02531,2025-09-26,P005,4,arrived early and well packaged,True,0,Canada
R02532,2026-07-13,P002,2,stopped working after a few weeks,True,4,United States
R02533,2026-02-21,P005,1,box arrived crushed,True,0,Canada
R02534,2026-02-14,P002,3,durability is unacceptable,True,3,United Kingdom
R02535,2025-11-23,P015,5,simple controls and clear instructions,True,4,United States
R02536,2026-07-13,P022,3,works as expected,True,3,United States
R02537,2025-09-25,P005,4,better quality than expected,True,13,United States
R02538,2025-08-27,P009,5,excellent build quality,True,7,United States
R02539,2026-07-19,P013,5,still works perfectly after months,True,3,United States
R02540,2025-08-30,P015,4,excellent build quality,True,0,United States
R02541,2026-05-05,P027,5,fits perfectly and feels comfortable,True,4,United Kingdom
R02542,2026-01-09,P005,4,feels premium and reliable,True,1,United States
R02543,2025-12-09,P015,4,excellent build quality,True,1,Canada
R02544,2025-08-23,P021,2,overpriced for what it offers,True,2,United States
R02545,2025-10-11,P027,4,worth every dollar,True,1,United States
R02546,2026-04-03,P004,3,product received,True,2,Australia
R02547,2025-10-22,P009,4,feels premium and reliable,True,2,United States
R02548,2025-08-02,P027,4,works intuitively,False,1,United States
R02549,2026-06-21,P009,5,feels premium and reliable,True,2,Australia
R02550,2025-10-20,P023,4,arrived early and well packaged,False,1,United States
R02551,2026-03-06,P018,5,better quality than expected,True,7,United States
R02552,2025-12-13,P021,4,fine,True,2,Canada
R02553,2026-07-14,P001,1,arrived late with damaged packaging,True,2,United States
R02554,2025-12-31,P015,4,shipping was smooth,True,4,United States
R02555,2026-01-18,P014,5,feels premium and reliable,True,3,Canada
R02556,2025-08-26,P018,4,excellent build quality,True,1,Germany
R02557,2026-05-04,P022,4,shipping was smooth,True,4,Germany
R02558,2026-01-26,P029,5,fits perfectly and feels comfortable,True,2,United Kingdom
R02559,2025-12-24,P018,4,works intuitively,True,3,Germany
R02560,2025-09-14,P017,5,simple controls and clear instructions,True,3,Canada
R02561,2026-03-04,P009,4,ok,False,1,United States
R02562,2025-10-11,P016,5,fast delivery with no damage,False,1,United Kingdom
R02563,2026-06-07,P021,5,feels premium and reliable,True,1,United Kingdom
R02564,2026-05-19,P021,4,works intuitively,True,0,United States
R02565,2025-12-24,P016,5,better quality than expected,False,1,United States
R02566,2026-03-02,P014,2,arrived late with damaged packaging,True,0,United Kingdom
R02567,2026-07-12,P022,2,frustrating to use,False,0,Germany
R02568,2026-05-31,P030,5,very durable in daily use,True,2,United Kingdom
R02569,2025-10-29,P016,4,size and fit are exactly right,True,3,United Kingdom
R02570,2026-07-13,P005,3,average experience,True,10,United Kingdom
R02571,2025-10-11,P028,4,excellent price to performance,True,4,United Kingdom
R02572,2025-10-14,P006,1,box arrived crushed,True,1,United States
R02573,2026-05-12,P015,5,shipping was smooth,True,2,United States
R02574,2025-10-05,P016,4,excellent price to performance,True,0,Germany
R02575,2026-04-27,P024,3,acceptable overall with room to improve,True,3,Germany
R02576,2026-01-16,P015,3,acceptable overall with room to improve,True,2,Germany
R02577,2026-07-15,P028,4,arrived early and well packaged,True,1,United States
R02578,2026-02-06,P025,1,delivery took far too long,True,1,United States
R02579,2026-02-25,P010,5,worth every dollar,True,4,United States
R02580,2025-10-29,P002,2,stopped working after a few weeks,True,3,United Kingdom
R02581,2025-11-06,P014,4,comfortable for long sessions,True,1,Germany
R02582,2025-10-29,P004,4,arrived early and well packaged,True,3,United States
R02583,2026-07-15,P002,1,durability is unacceptable,True,2,United Kingdom
R02584,2026-06-30,P012,4,arrived early and well packaged,True,0,Australia
R02585,2025-08-09,P003,5,shipping was smooth,True,3,United States
R02586,2025-09-12,P030,4,still works perfectly after months,True,4,United States
R02587,2026-07-01,P017,1,instructions are unclear,True,3,United States
R02588,2026-05-07,P008,5,arrived early and well packaged,True,4,Australia
R02589,2025-08-29,P002,4,has held up really well,True,4,Canada
R02590,2025-09-24,P010,3,acceptable overall with room to improve,True,4,United States
R02591,2026-01-26,P025,4,instructions are unclear,True,4,United States
R02592,2026-07-14,P014,5,feels premium and reliable,True,4,Canada
R02593,2026-04-01,P021,3,average experience,True,10,United Kingdom
