review_id,review_date,product_id,rating,review_text,verified_purchase,helpful_votes,country,text_sentiment,primary_topic,topic_evidence,rating_sentiment,sentiment_mismatch,review_month
R02288,2026-02-08,P020,5,fits perfectly and feels comfortable,False,1,United States,positive,fit,2,positive,False,2026-02
R02289,2026-05-26,P006,4,worth every dollar,True,0,United States,positive,value,1,positive,False,2026-05
R02290,2026-04-14,P030,5,shipping was smooth,True,1,United States,positive,delivery,1,positive,False,2026-04
R02291,2026-05-23,P017,2,stopped working after a few weeks,True,0,United Kingdom,negative,durability,2,negative,False,2026-05
R02292,2025-09-07,P014,4,has held up really well,True,1,Canada,neutral,unclassified,0,positive,False,2025-09
R02293,2026-01-19,P026,4,has held up really well,True,4,United Kingdom,neutral,unclassified,0,positive,False,2026-01
R02294,2026-07-27,P017,2,not worth the price,True,1,Australia,neutral,value,2,negative,False,2026-07
R02295,2026-05-28,P022,5,,True,1,United States,neutral,unclassified,0,positive,False,2026-05
R02296,2026-04-12,P014,2,durability is unacceptable,True,4,United States,negative,unclassified,0,negative,False,2026-04
R02297,2025-12-25,P017,5,easy to set up and use,True,1,United States,positive,usability,1,positive,False,2025-12
R02298,2026-02-23,P007,5,worth every dollar,True,3,Germany,positive,value,1,positive,False,2026-02
R02299,2026-02-07,P027,3,does what the listing says,True,4,United States,neutral,unclassified,0,neutral,False,2026-02
R02300,2025-12-05,P018,5,feels premium and reliable,True,1,United States,positive,unclassified,0,positive,False,2025-12
R02301,2026-03-21,P024,4,shipping was smooth,True,2,Canada,positive,delivery,1,positive,False,2026-03
R02302,2025-11-06,P022,1,delivery took far too long,True,1,Australia,neutral,delivery,1,negative,False,2025-11
R02303,2026-04-03,P028,5,worth every dollar,True,3,United States,positive,value,1,positive,False,2026-04
R02304,2026-02-23,P001,5,simple controls and clear instructions,True,2,United States,positive,usability,2,positive,False,2026-02
R02305,2026-01-30,P007,3,works as expected,True,1,United States,neutral,unclassified,0,neutral,False,2026-01
R02306,2026-03-27,P008,3,works as expected,True,0,Canada,neutral,unclassified,0,neutral,False,2026-03
R02307,2026-05-19,P026,4,easy to set up and use,True,1,United States,positive,usability,1,positive,False,2026-05
R02308,2026-05-12,P007,5,excellent price to performance,True,4,Germany,positive,value,1,positive,False,2026-05
R02309,2026-02-24,P006,5,better quality than expected,False,8,United States,neutral,quality,1,positive,False,2026-02
R02310,2025-08-24,P022,5,great value for the price,True,4,United States,positive,value,2,positive,False,2025-08
R02311,2026-01-27,P005,4,great value for the price,True,3,United States,positive,value,2,positive,False,2026-01
R02312,2025-12-03,P030,1,uncomfortable and badly sized,True,0,United States,negative,fit,2,negative,False,2025-12
R02313,2025-10-29,P028,5,excellent price to performance,True,1,United States,positive,value,1,positive,False,2025-10
R02314,2026-03-28,P030,5,simple controls and clear instructions,False,3,Canada,positive,usability,2,positive,False,2026-03
R02315,2026-07-22,P006,4,shipping was smooth,True,2,United Kingdom,positive,delivery,1,positive,False,2026-07
R02316,2026-03-25,P026,3,does what the listing says,True,5,United States,neutral,unclassified,0,neutral,False,2026-03
R02317,2026-01-14,P003,2,uncomfortable and badly sized,True,1,United States,negative,fit,2,negative,False,2026-01
R02318,2026-04-28,P030,4,product received,True,0,United States,neutral,unclassified,0,positive,False,2026-04
R02319,2025-08-20,P003,4,great value for the price,True,1,Canada,positive,value,2,positive,False,2025-08
R02320,2025-12-22,P019,2,overpriced for what it offers,True,6,United States,negative,value,2,negative,False,2025-12
R02321,2025-10-27,P017,5,simple controls and clear instructions,True,1,Canada,positive,usability,2,positive,False,2025-10
R02322,2025-12-02,P001,2,box arrived crushed,True,1,Germany,negative,delivery,2,negative,False,2025-12
R02323,2026-02-24,P019,5,worth every dollar,True,1,United Kingdom,positive,value,1,positive,False,2026-02
R02324,2025-10-17,P013,2,shipping was smooth,True,9,Australia,positive,delivery,1,negative,True,2025-10
R02325,2026-07-05,P019,4,excellent price to performance,True,2,United States,positive,value,1,positive,False,2026-07
R02326,2026-01-20,P026,5,shipping was smooth,True,1,United States,positive,delivery,1,positive,False,2026-01
R02327,2025-12-30,P015,5,worth every dollar,True,1,Canada,positive,value,1,positive,False,2025-12
R02328,2025-08-27,P024,5,excellent build quality,True,2,Germany,positive,quality,1,positive,False,2025-08
R02329,2026-02-03,P025,5,shipping was smooth,True,3,United States,positive,delivery,1,positive,False,2026-02
R02330,2026-02-09,P016,5,excellent price to performance,True,1,Canada,positive,value,1,positive,False,2026-02
R02331,2025-12-21,P026,4,shipping was smooth,True,0,United Kingdom,positive,delivery,1,positive,False,2025-12
R02332,2026-07-20,P012,2,ok,True,1,United Kingdom,neutral,unclassified,0,negative,False,2026-07
R02333,2025-09-09,P003,5,better quality than expected,True,8,United States,neutral,quality,1,positive,False,2025-09
R02334,2026-01-24,P012,4,excellent build quality,True,0,United States,positive,quality,1,positive,False,2026-01
R02335,2026-02-02,P015,3,box arrived crushed,True,2,United States,negative,delivery,2,neutral,False,2026-02
R02336,2026-02-22,P028,3,overpriced for what it offers,True,4,Australia,negative,value,2,neutral,False,2026-02
R02337,2025-09-05,P020,3,acceptable overall with room to improve,True,6,Germany,neutral,unclassified,0,neutral,False,2025-09
R02338,2026-04-13,P011,5,size and fit are exactly right,True,11,United States,positive,fit,2,positive,False,2026-04
R02339,2025-10-30,P021,1,uncomfortable and badly sized,False,11,Germany,negative,fit,2,negative,False,2025-10
R02340,2026-05-05,P007,5,easy to set up and use,True,0,United States,positive,usability,1,positive,False,2026-05
R02341,2025-11-10,P003,4,size and fit are exactly right,True,3,United Kingdom,positive,fit,2,positive,False,2025-11
R02342,2025-10-19,P023,4,comfortable for long sessions,True,4,United States,positive,fit,1,positive,False,2025-10
R02343,2026-06-17,P002,3,acceptable overall with room to improve,True,1,Canada,neutral,unclassified,0,neutral,False,2026-06
R02344,2026-02-25,P017,4,works intuitively,True,1,United Kingdom,positive,usability,1,positive,False,2026-02
R02345,2026-04-18,P019,4,works intuitively,True,1,Germany,positive,usability,1,positive,False,2026-04
R02346,2026-06-09,P011,5,has held up really well,True,1,Germany,neutral,unclassified,0,positive,False,2026-06
R02347,2026-01-08,P004,3,acceptable overall with room to improve,True,5,United States,neutral,unclassified,0,neutral,False,2026-01
R02348,2025-11-18,P030,1,durability is unacceptable,True,8,United States,negative,unclassified,0,negative,False,2025-11
R02349,2025-09-28,P004,5,product received,True,6,United Kingdom,neutral,unclassified,0,positive,False,2025-09
R02350,2025-08-17,P006,5,worth every dollar,True,1,Australia,positive,value,1,positive,False,2025-08
R02351,2026-07-17,P026,5,fast delivery with no damage,True,1,Canada,positive,delivery,1,positive,False,2026-07
R02352,2025-12-22,P016,4,great value for the price,True,0,United States,positive,value,2,positive,False,2025-12
R02353,2025-09-22,P026,5,great value for the price,True,6,United States,positive,value,2,positive,False,2025-09
R02354,2026-02-10,P005,3,works as expected,True,1,United Kingdom,neutral,unclassified,0,neutral,False,2026-02
R02355,2025-09-16,P006,3,instructions are unclear,True,4,United States,negative,usability,1,neutral,False,2025-09
R02356,2026-01-02,P013,2,box arrived crushed,True,1,United States,negative,delivery,2,negative,False,2026-01
R02357,2025-12-19,P005,5,fast delivery with no damage,False,3,United Kingdom,positive,delivery,1,positive,False,2025-12
R02358,2025-09-23,P020,3,works as expected,True,13,United States,neutral,unclassified,0,neutral,False,2025-09
R02359,2025-10-09,P015,4,very durable in daily use,True,6,United States,positive,durability,1,positive,False,2025-10
R02360,2026-02-15,P027,2,defective finish out of the box,False,3,Germany,negative,quality,1,negative,False,2026-02
R02361,2026-05-04,P020,5,shipping was smooth,True,1,United States,positive,delivery,1,positive,False,2026-05
R02362,2025-12-24,P019,5,worth every dollar,True,4,United Kingdom,positive,value,1,positive,False,2025-12
R02363,2025-10-30,P004,5,fast delivery with no damage,True,1,United States,positive,delivery,1,positive,False,2025-10
R02364,2026-05-19,P005,1,confusing setup and difficult controls,False,0,United States,negative,usability,2,negative,False,2026-05
R02365,2026-02-28,P023,4,durability is unacceptable,False,0,Canada,negative,unclassified,0,positive,True,2026-02
R02366,2026-03-22,P018,5,easy to set up and use,True,2,Germany,positive,usability,1,positive,False,2026-03
R02367,2026-03-02,P007,5,easy to set up and use,True,2,United Kingdom,positive,usability,1,positive,False,2026-03
R02368,2026-05-24,P009,1,defective finish out of the box,True,4,United States,negative,quality,1,negative,False,2026-05
R02369,2026-02-03,P023,4,worth every dollar,True,0,United States,positive,value,1,positive,False,2026-02
R02370,2026-02-09,P015,5,fits perfectly and feels comfortable,False,0,United States,positive,fit,2,positive,False,2026-02
R02371,2026-06-07,P029,3,acceptable overall with room to improve,True,0,United States,neutral,unclassified,0,neutral,False,2026-06
R02372,2025-12-24,P015,3,works as expected,True,0,United States,neutral,unclassified,0,neutral,False,2025-12
R02373,2026-02-25,P030,5,excellent price to performance,True,7,United States,positive,value,1,positive,False,2026-02
R02374,2025-09-27,P010,3,average experience,True,2,United Kingdom,neutral,unclassified,0,neutral,False,2025-09
R02375,2026-02-22,P026,1,durability is unacceptable,True,0,United States,negative,unclassified,0,negative,False,2026-02
R02376,2026-05-22,P003,5,excellent build quality,True,9,United Kingdom,positive,quality,1,positive,False,2026-05
R02377,2026-06-14,P011,5,works intuitively,True,1,Canada,positive,usability,1,positive,False,2026-06
R02378,2025-10-02,P005,4,very durable in daily use,False,2,United Kingdom,positive,durability,1,positive,False,2025-10
R02379,2025-12-12,P023,4,has held up really well,True,1,Germany,neutral,unclassified,0,positive,False,2025-12
R02380,2025-10-27,P025,5,feels premium and reliable,True,2,Canada,positive,unclassified,0,positive,False,2025-10
R02381,2026-05-05,P021,5,has held up really well,True,4,United Kingdom,neutral,unclassified,0,positive,False,2026-05
R02382,2026-01-04,P019,3,acceptable overall with room to improve,True,1,United Kingdom,neutral,unclassified,0,neutral,False,2026-01
R02383,2025-12-12,P028,2,works as expected,True,3,United States,neutral,unclassified,0,negative,False,2025-12
R02384,2026-07-11,P028,5,better quality than expected,True,1,United States,neutral,quality,1,positive,False,2026-07
R02385,2025-11-17,P003,4,has held up really well,False,0,United Kingdom,neutral,unclassified,0,positive,False,2025-11
R02386,2026-05-08,P030,4,fast delivery with no damage,True,4,Germany,positive,delivery,1,positive,False,2026-05
R02387,2025-11-06,P029,5,better quality than expected,True,4,United States,neutral,quality,1,positive,False,2025-11
R02388,2025-10-21,P030,4,comfortable for long sessions,True,8,United States,positive,fit,1,positive,False,2025-10
R02389,2025-10-13,P022,5,arrived early and well packaged,True,3,United States,positive,delivery,1,positive,False,2025-10
R02390,2026-01-23,P006,4,fits perfectly and feels comfortable,True,3,United States,positive,fit,2,positive,False,2026-01
R02391,2026-01-31,P003,1,arrived late with damaged packaging,True,2,United States,negative,delivery,2,negative,False,2026-01
R02392,2025-11-26,P028,1,poor value compared with alternatives,True,0,United States,negative,value,1,negative,False,2025-11
R02393,2026-06-08,P029,5,arrived early and well packaged,True,3,Canada,positive,delivery,1,positive,False,2026-06
R02394,2025-11-26,P019,5,worth every dollar,True,0,Germany,positive,value,1,positive,False,2025-11
R02395,2026-03-07,P004,5,still works perfectly after months,True,4,United States,positive,durability,1,positive,False,2026-03
R02396,2026-06-05,P004,5,simple controls and clear instructions,True,1,United States,positive,usability,2,positive,False,2026-06
R02397,2026-05-15,P011,1,broke much sooner than expected,True,5,United Kingdom,negative,durability,1,negative,False,2026-05
R02398,2025-11-05,P030,5,easy to set up and use,True,1,United Kingdom,positive,usability,1,positive,False,2025-11
R02399,2026-06-01,P028,3,average experience,True,2,Germany,neutral,unclassified,0,neutral,False,2026-06
R02400,2025-08-14,P029,4,has held up really well,False,2,United States,neutral,unclassified,0,positive,False,2025-08
R02401,2025-10-08,P020,2,delivery took far too long,True,2,United States,neutral,delivery,1,negative,False,2025-10
R02402,2026-04-20,P012,5,better quality than expected,True,0,United States,neutral,quality,1,positive,False,2026-04
R02403,2026-03-04,P008,4,size and fit are exactly right,True,2,Australia,positive,fit,2,positive,False,2026-03
R02404,2026-04-02,P017,1,instructions are unclear,True,1,United Kingdom,negative,usability,1,negative,False,2026-04
R02405,2025-11-19,P015,3,works as expected,True,3,United Kingdom,neutral,unclassified,0,neutral,False,2025-11
R02406,2025-11-07,P022,5,arrived early and well packaged,True,4,United Kingdom,positive,delivery,1,positive,False,2025-11
R02407,2026-05-10,P024,4,better quality than expected,True,0,United States,neutral,quality,1,positive,False,2026-05
R02408,2025-10-05,P026,3,does what the listing says,True,3,Canada,neutral,unclassified,0,neutral,False,2025-10
R02409,2026-04-25,P001,4,better quality than expected,True,0,United States,neutral,quality,1,positive,False,2026-04
R02410,2026-02-09,P010,5,very durable in daily use,True,0,United Kingdom,positive,durability,1,positive,False,2026-02
